Date,Open,High,Low,Close,Volume
6-Aug-09,1.69,1.87,1.68,1.81,21563
5-Aug-09,1.44,1.55,1.44,1.55,480
4-Aug-09,1.55,1.55,1.55,1.55,0
3-Aug-09,1.66,1.70,1.55,1.55,5094
31-Jul-09,1.59,1.66,1.59,1.62,8253
30-Jul-09,1.50,1.58,1.50,1.58,6681
29-Jul-09,1.50,1.50,1.50,1.50,2800
28-Jul-09,1.53,1.57,1.53,1.55,17606
27-Jul-09,1.38,1.60,1.38,1.53,6762
24-Jul-09,1.32,1.57,1.32,1.35,936
23-Jul-09,1.34,1.34,1.34,1.34,0
22-Jul-09,1.34,1.34,1.34,1.34,0
21-Jul-09,1.34,1.34,1.34,1.34,0
20-Jul-09,1.34,1.34,1.34,1.34,100
17-Jul-09,1.38,1.38,1.35,1.35,5741
16-Jul-09,1.35,1.38,1.35,1.38,4320
15-Jul-09,1.60,1.60,1.26,1.30,1840
14-Jul-09,1.54,1.56,1.54,1.55,917
13-Jul-09,1.58,1.58,1.58,1.58,0
10-Jul-09,1.54,1.58,1.54,1.58,5196
9-Jul-09,1.40,1.40,1.40,1.40,1883
8-Jul-09,1.40,1.41,1.40,1.40,1500
7-Jul-09,1.35,1.35,1.35,1.35,100
6-Jul-09,1.26,1.26,1.25,1.25,1100
3-Jul-09,1.31,1.31,1.31,1.31,0
2-Jul-09,1.32,1.32,1.25,1.31,5240
1-Jul-09,1.32,1.32,1.32,1.32,0
30-Jun-09,1.32,1.32,1.32,1.32,2000
29-Jun-09,1.30,1.45,1.30,1.45,500
