Date,Open,High,Low,Close,Volume
29-Jul-09,1.67,1.67,1.54,1.60,252466
28-Jul-09,1.72,1.72,1.60,1.62,344596
27-Jul-09,1.71,1.72,1.65,1.66,324378
24-Jul-09,1.58,1.65,1.50,1.64,437608
23-Jul-09,1.53,1.64,1.48,1.55,620927
22-Jul-09,1.58,1.60,1.47,1.53,357903
21-Jul-09,1.67,1.70,1.60,1.60,245380
20-Jul-09,1.70,1.72,1.64,1.64,319312
17-Jul-09,1.63,1.69,1.58,1.66,275233
16-Jul-09,1.68,1.71,1.60,1.71,286296
15-Jul-09,1.60,1.65,1.52,1.64,389312
14-Jul-09,1.48,1.58,1.42,1.51,423292
13-Jul-09,1.54,1.54,1.40,1.44,312461
10-Jul-09,1.45,1.51,1.37,1.48,356786
9-Jul-09,1.48,1.60,1.40,1.44,482175
8-Jul-09,1.51,1.55,1.40,1.42,422420
7-Jul-09,1.70,1.70,1.52,1.54,529624
6-Jul-09,1.80,1.84,1.62,1.65,691810
3-Jul-09,1.81,1.81,1.81,1.81,0
2-Jul-09,1.87,1.88,1.78,1.81,315670
1-Jul-09,1.99,2.06,1.90,1.90,485897
30-Jun-09,1.83,1.98,1.80,1.98,707428
29-Jun-09,1.73,1.84,1.65,1.77,994425
